SESDATE,APPTIME,SLOT,DC
20231119,1440,1,CORNWALL
20231015,1500,1,CORNWALL
20231127,1535,1,CORNWALL
20231116,1500,1,CORNWALL
20231016,1530,1,CORNWALL
20230904,1715,1,CORNWALL
20231006,1105,1,CORNWALL
20231128,1130,1,CORNWALL
20231122,1305,2,CORNWALL
20231010,1140,1,CORNWALL
20231003,1235,2,CORNWALL
20231009,1825,2,CORNWALL
20231006,1420,1,CORNWALL
20231006,1330,2,CORNWALL
20231128,1805,1,CORNWALL
20230824,1110,1,CORNWALL
20231124,1530,1,CORNWALL
20231017,1645,1,CORNWALL
20231006,1010,1,CORNWALL
20231106,1655,2,CORNWALL
20231017,1635,2,CORNWALL
20231123,930,1,CORNWALL
20231025,1700,3,CORNWALL
20231003,1145,1,CORNWALL
20231122,1215,1,CORNWALL
20231005,1545,1,CORNWALL
20231116,1035,1,CORNWALL
20231106,1125,1,CORNWALL
20231017,1655,2,CORNWALL
20231004,1735,2,CORNWALL
20231120,1045,1,CORNWALL
20231003,1735,2,CORNWALL
20231018,1755,2,CORNWALL
20231107,1545,1,CORNWALL
20231010,1200,1,CORNWALL
20231112,840,1,CORNWALL
20231107,1150,2,CORNWALL
20231106,1640,1,CORNWALL
20231030,1745,1,CORNWALL
20231106,1635,1,CORNWALL
20231105,1435,1,CORNWALL
20231110,830,1,CORNWALL
20231106,1700,3,CORNWALL
20231106,1800,2,CORNWALL
20231128,1600,2,CORNWALL
20231006,1510,1,CORNWALL
20231011,1555,1,CORNWALL
20231117,800,1,CORNWALL
20231107,1105,2,CORNWALL
20231025,1540,2,CORNWALL
20231012,1440,1,CORNWALL
20231017,1640,2,CORNWALL
20231115,1620,2,CORNWALL
20231031,1155,1,CORNWALL
20231030,1730,1,CORNWALL
20231015,1515,1,CORNWALL
20231004,1145,2,CORNWALL
20231015,810,1,CORNWALL
20231120,1205,1,CORNWALL
20231119,1110,1,CORNWALL
20231112,1335,1,CORNWALL
20231025,1325,2,CORNWALL
20231012,1600,1,CORNWALL
20231101,1700,2,CORNWALL
20231004,1315,2,CORNWALL
20231017,1615,3,CORNWALL
20230816,1715,2,CORNWALL
20231030,1235,1,CORNWALL
20231023,1620,2,CORNWALL
20231030,1640,1,CORNWALL
20231120,1105,1,CORNWALL
20231120,1735,2,CORNWALL
20231116,1040,1,CORNWALL
20231122,1045,1,CORNWALL
20231129,1100,1,CORNWALL
20231127,1725,1,CORNWALL
20231005,1405,1,CORNWALL
20231120,1115,2,CORNWALL
20231004,1350,2,CORNWALL
20231017,1555,1,CORNWALL
20231015,815,2,CORNWALL
20231123,1455,1,CORNWALL
20231127,1555,2,CORNWALL
20231004,1530,1,CORNWALL
20231005,1455,1,CORNWALL
20231105,1440,1,CORNWALL
20231116,1640,1,CORNWALL
20231004,1635,1,CORNWALL
20231030,1145,1,CORNWALL
20231004,1545,1,CORNWALL
20231121,1115,1,CORNWALL
20231120,1620,1,CORNWALL
20231031,1700,3,CORNWALL
20231017,1620,1,CORNWALL
20231122,1520,1,CORNWALL
20231121,1045,2,CORNWALL
20231113,1130,3,CORNWALL
20231030,1255,2,CORNWALL
20231102,1230,1,CORNWALL
20231115,1555,1,CORNWALL
20231114,1235,2,CORNWALL
20231010,1250,2,CORNWALL
20231115,1640,2,CORNWALL
20231114,1700,3,CORNWALL
20231017,1705,2,CORNWALL
20231114,1535,1,CORNWALL
20231117,1045,1,CORNWALL
20231108,1805,2,CORNWALL
20231030,1315,2,CORNWALL
20231027,825,1,CORNWALL
20231024,1545,1,CORNWALL
20231002,1250,1,CORNWALL
20231030,1530,2,CORNWALL
20231027,1005,1,CORNWALL
20231002,1355,2,CORNWALL
20231030,1245,2,CORNWALL
20231126,1100,1,CORNWALL
20231004,1745,1,CORNWALL
20231124,1020,1,CORNWALL
20231030,1825,2,CORNWALL
20231122,1735,1,CORNWALL
20231017,1130,2,CORNWALL
20231024,1555,2,CORNWALL
20231030,1515,1,CORNWALL
20231124,910,1,CORNWALL
20230903,845,1,CORNWALL
20231124,1400,1,CORNWALL
20231030,1805,1,CORNWALL
20231030,1140,1,CORNWALL
20231122,1145,1,CORNWALL
20231122,1345,1,CORNWALL
20231120,1235,2,CORNWALL
20231120,1230,2,CORNWALL
20231113,1610,1,CORNWALL
20231102,1545,1,CORNWALL
20231102,1525,1,CORNWALL
20231102,1005,1,CORNWALL
20231113,1055,1,CORNWALL
20231113,1130,2,CORNWALL
20231113,1255,1,CORNWALL
20231103,1530,1,CORNWALL
20231003,1700,1,CORNWALL
20231102,1055,1,CORNWALL
20231105,1235,1,CORNWALL
20231102,1455,1,CORNWALL
20231031,1815,2,CORNWALL
20231107,1150,1,CORNWALL
20231031,1640,2,CORNWALL
20231201,920,1,CORNWALL
20231031,1105,1,CORNWALL
20231102,950,2,CORNWALL
20231102,1440,1,CORNWALL
20231102,1450,1,CORNWALL
20231102,1605,1,CORNWALL
20230922,1535,1,CORNWALL
20231024,1350,1,CORNWALL
20231004,1730,1,CORNWALL
20231127,1315,2,CORNWALL
20231205,1135,1,CORNWALL
20231121,1815,2,CORNWALL
20231122,1315,2,CORNWALL
20231121,1210,1,CORNWALL
20231106,1215,1,CORNWALL
20231121,1255,2,CORNWALL
20231025,1825,2,CORNWALL
20231207,1035,1,CORNWALL
20231217,1430,2,CORNWALL
20231121,1210,2,CORNWALL
20231206,1610,1,CORNWALL
20231102,1200,1,CORNWALL
20231114,1210,1,CORNWALL
20231106,1330,2,CORNWALL
20231207,1550,1,CORNWALL
20231127,1145,2,CORNWALL
20230706,1120,2,CORNWALL
20231031,1155,2,CORNWALL
20231126,850,1,CORNWALL
20231103,825,1,CORNWALL
20231206,1130,2,CORNWALL
20231121,1645,2,CORNWALL
20230912,1100,3,CORNWALL
20231212,1250,1,CORNWALL
20231123,1605,1,CORNWALL
20231128,1755,2,CORNWALL
20231123,1150,1,CORNWALL
20231208,1030,1,CORNWALL
20231122,1255,1,CORNWALL
20231122,1325,1,CORNWALL
20231120,1525,1,CORNWALL
20231120,1645,2,CORNWALL
20231214,1120,1,CORNWALL
20230919,1200,2,CORNWALL
20231121,1705,2,CORNWALL
20231121,1540,1,CORNWALL
20231121,1245,2,CORNWALL
20231206,1740,1,CORNWALL
20231205,1050,1,CORNWALL
20230804,1000,1,CORNWALL
20231208,1230,1,CORNWALL
20231228,1700,1,CORNWALL
20231120,1815,2,CORNWALL
20231217,1030,1,CORNWALL
20231205,1645,1,CORNWALL
20231120,1825,1,CORNWALL
20231203,1030,1,CORNWALL
20231005,1410,1,CORNWALL
20231213,1535,1,CORNWALL
20231120,1715,3,CORNWALL
20231123,1510,1,CORNWALL
20231109,1055,1,CORNWALL
20231017,1205,2,CORNWALL
20231215,1010,1,CORNWALL
20231103,1535,1,CORNWALL
20231212,1700,2,CORNWALL
20231204,1745,2,CORNWALL
20231006,1250,1,CORNWALL
20230904,1535,1,CORNWALL
20231025,1530,2,CORNWALL
20231029,840,1,CORNWALL
20231206,1120,1,CORNWALL
20231122,1245,2,CORNWALL
20230713,1410,2,CORNWALL
20231220,1625,1,CORNWALL
20231016,1140,1,CORNWALL
20230713,1210,1,CORNWALL
20231226,820,2,CORNWALL
20231227,1125,1,CORNWALL
20230730,1025,1,CORNWALL
20230730,1240,1,CORNWALL
20231027,1440,1,CORNWALL
20231129,1210,2,CORNWALL
20231213,1645,2,CORNWALL
20231017,1325,1,CORNWALL
20231003,1635,2,CORNWALL
20231210,920,1,CORNWALL
20231116,1215,1,CORNWALL
20230727,1200,1,CORNWALL
20231226,1420,2,CORNWALL
20231226,815,1,CORNWALL
20231105,940,1,CORNWALL
20231101,1130,2,CORNWALL
20231011,1555,2,CORNWALL
20231109,1215,1,CORNWALL
20231017,1545,1,CORNWALL
20231017,1515,1,CORNWALL
20230730,1250,2,CORNWALL
20231226,1440,2,CORNWALL
20231103,1340,1,CORNWALL
20231226,945,1,CORNWALL
20231011,1055,1,CORNWALL
20231114,1525,1,CORNWALL
20231017,1640,1,CORNWALL
20230713,1100,2,CORNWALL
20231204,1150,2,CORNWALL
20231016,1235,1,CORNWALL
20231227,1100,1,CORNWALL
20231129,1300,1,CORNWALL
20230907,940,2,CORNWALL
20231016,1305,1,CORNWALL
20230713,1040,1,CORNWALL
20231222,1400,2,CORNWALL
20231128,1825,1,CORNWALL
20231212,1555,1,CORNWALL
20231124,1420,1,CORNWALL
20231006,1100,1,CORNWALL
20231030,1145,2,CORNWALL
20231206,1355,2,CORNWALL
20231030,1130,3,CORNWALL
20231030,1315,1,CORNWALL
20231204,1605,2,CORNWALL
20230730,1300,1,CORNWALL
20231101,1345,2,CORNWALL
20231101,1530,2,CORNWALL
20230713,1050,2,CORNWALL
20231120,1655,2,CORNWALL
20231206,1555,2,CORNWALL
20231106,1200,1,CORNWALL
20231201,1315,2,CORNWALL
20230730,945,2,CORNWALL
20231212,1525,2,CORNWALL
20231211,1720,1,CORNWALL
20230920,1555,1,CORNWALL
20231114,1350,2,CORNWALL
20231201,1330,2,CORNWALL
20230713,1035,1,CORNWALL
20231016,1540,1,CORNWALL
20230920,1820,1,CORNWALL
20231227,1245,1,CORNWALL
20230906,1150,2,CORNWALL
20231217,1025,1,CORNWALL
20231031,1700,2,CORNWALL
20231228,1145,1,CORNWALL
20231227,1635,1,CORNWALL
20231015,940,1,CORNWALL
20231204,1045,2,CORNWALL
20231016,1725,1,CORNWALL
20231105,1240,1,CORNWALL
20231128,1120,1,CORNWALL
20231227,1145,1,CORNWALL
20231109,1045,1,CORNWALL
20231113,1305,2,CORNWALL
20231016,1720,1,CORNWALL
20231227,1045,1,CORNWALL
20231226,1400,2,CORNWALL
20231129,1720,1,CORNWALL
20231108,1135,2,CORNWALL
20231031,1755,2,CORNWALL
20231226,1340,2,CORNWALL
20231016,1740,1,CORNWALL
20231213,1300,2,CORNWALL
20231226,1535,2,CORNWALL
20230802,1130,2,CORNWALL
20231112,1520,1,CORNWALL
20231205,1105,1,CORNWALL
20230713,935,1,CORNWALL
20231016,1815,1,CORNWALL
20231010,1055,2,CORNWALL
20230809,1520,1,CORNWALL
20231023,1345,1,CORNWALL
20231015,1020,1,CORNWALL
20231226,1435,1,CORNWALL
20231113,1055,2,CORNWALL
20231128,1700,1,CORNWALL
20230815,1725,1,CORNWALL
20231016,1310,1,CORNWALL
20231127,1215,1,CORNWALL
20231009,1700,1,CORNWALL
20231010,1045,2,CORNWALL
20231010,1050,1,CORNWALL
20231228,955,2,CORNWALL
20230804,850,1,CORNWALL
20230710,1745,1,CORNWALL
20231015,910,1,CORNWALL
20231228,1155,1,CORNWALL
20231204,1055,2,CORNWALL
20231127,1120,1,CORNWALL
20230710,1740,1,CORNWALL
20231217,1330,1,CORNWALL
20231129,1345,1,CORNWALL
20230710,1805,1,CORNWALL
20231213,1245,1,CORNWALL
20231009,1525,2,CORNWALL
20231226,1005,2,CORNWALL
20230830,1225,1,CORNWALL
20230730,830,1,CORNWALL
20231228,1515,1,CORNWALL
20231129,1615,1,CORNWALL
20230810,1530,2,CORNWALL
20231128,1520,1,CORNWALL
20231128,1640,2,CORNWALL
20231228,1130,1,CORNWALL
20231129,1330,2,CORNWALL
20230710,1740,2,CORNWALL
20231210,1340,1,CORNWALL
20231128,1555,1,CORNWALL
20231009,1725,1,CORNWALL
20231205,1725,2,CORNWALL
20231129,1135,1,CORNWALL
20231201,950,1,CORNWALL
20231228,1030,1,CORNWALL
20231017,1055,2,CORNWALL
20231129,1540,2,CORNWALL
20231213,1330,2,CORNWALL
20231022,1020,1,CORNWALL
20231228,1630,1,CORNWALL
20231003,1130,3,CORNWALL
20231228,1235,1,CORNWALL
20230724,1515,2,CORNWALL
20231226,1525,1,CORNWALL
20230921,1605,1,CORNWALL
20231126,925,1,CORNWALL
20231124,1230,1,CORNWALL
20231124,905,1,CORNWALL
20231205,1250,1,CORNWALL
20231008,845,2,CORNWALL
20231227,1140,1,CORNWALL
20231008,1430,1,CORNWALL
20231126,1420,1,CORNWALL
20231226,1050,2,CORNWALL
20231031,1625,2,CORNWALL
20231226,900,1,CORNWALL
20231201,1530,1,CORNWALL
20230919,1555,1,CORNWALL
20231004,1135,1,CORNWALL
20231004,1345,2,CORNWALL
20230730,930,1,CORNWALL
20231013,1050,1,CORNWALL
20231008,1315,2,CORNWALL
20231023,1250,1,CORNWALL
20231106,1215,2,CORNWALL
20230710,1700,1,CORNWALL
20231103,1520,1,CORNWALL
20231226,815,2,CORNWALL
20231023,1640,2,CORNWALL
20230912,1540,2,CORNWALL
20231215,1350,1,CORNWALL
20231207,1130,1,CORNWALL
20231023,1820,2,CORNWALL
20231017,1115,3,CORNWALL
20231228,1000,1,CORNWALL
20231029,1535,1,CORNWALL
20231010,1735,2,CORNWALL
20230818,1500,2,CORNWALL
20231208,1520,1,CORNWALL
20231227,1350,1,CORNWALL
20230821,1625,3,CORNWALL
20231017,1215,2,CORNWALL
20231114,1350,1,CORNWALL
20230822,1655,1,CORNWALL
20231227,1640,1,CORNWALL
20230802,1745,2,CORNWALL
20231203,900,2,CORNWALL
20230731,1730,3,CORNWALL
20230905,1155,1,CORNWALL
20231204,1115,1,CORNWALL
20230831,1545,1,CORNWALL
20231207,1230,1,CORNWALL
20230815,1625,2,CORNWALL
20231005,945,1,CORNWALL
20231029,1410,1,CORNWALL
20230905,1700,3,CORNWALL
20230801,1715,1,CORNWALL
20231215,855,1,CORNWALL
20231203,810,1,CORNWALL
20231226,1410,1,CORNWALL
20231005,1035,1,CORNWALL
20231006,1500,1,CORNWALL
20231016,1145,2,CORNWALL
20231016,1115,2,CORNWALL
20231016,1055,1,CORNWALL
20231006,1415,1,CORNWALL
20231006,1410,1,CORNWALL
20231204,1210,1,CORNWALL
20231006,1330,1,CORNWALL
20231214,1110,1,CORNWALL
20231019,1650,1,CORNWALL
20231018,1555,1,CORNWALL
20231018,1815,2,CORNWALL
20231006,1400,1,CORNWALL
20231019,1640,1,CORNWALL
20231226,1020,2,CORNWALL
20231128,1045,1,CORNWALL
20231018,1640,2,CORNWALL
20231006,1015,1,CORNWALL
20231018,1635,1,CORNWALL
20231113,1105,1,CORNWALL
20231208,925,1,CORNWALL
20230809,1230,2,CORNWALL
20231005,1550,1,CORNWALL
20231227,1740,1,CORNWALL
20231228,1405,1,CORNWALL
20231018,1335,1,CORNWALL
20231018,1535,2,CORNWALL
20231018,1325,1,CORNWALL
20231018,1235,1,CORNWALL
20231017,1825,2,CORNWALL
20231005,1710,1,CORNWALL
20231214,1515,1,CORNWALL
20231017,1800,1,CORNWALL
20231005,1610,1,CORNWALL
20231213,1825,2,CORNWALL
20231114,1140,1,CORNWALL
20231114,1545,2,CORNWALL
20231226,1400,1,CORNWALL
20231213,1620,2,CORNWALL
20231201,910,1,CORNWALL
20231109,1120,1,CORNWALL
20231008,910,1,CORNWALL
20231219,1700,1,CORNWALL
20231013,1240,1,CORNWALL
20231219,1100,1,CORNWALL
20231114,1335,2,CORNWALL
20231013,900,2,CORNWALL
20231226,1300,1,CORNWALL
20231228,1500,1,CORNWALL
20231113,1125,1,CORNWALL
20231016,1725,2,CORNWALL
20231211,1250,2,CORNWALL
20231018,1305,1,CORNWALL
20231201,1325,1,CORNWALL
20231227,1755,1,CORNWALL
20231016,1655,1,CORNWALL
20231226,930,1,CORNWALL
20231016,1520,1,CORNWALL
20231227,1745,1,CORNWALL
20231213,1825,1,CORNWALL
20231016,1230,1,CORNWALL
20231114,1520,1,CORNWALL
20231204,1135,1,CORNWALL
20231114,1220,1,CORNWALL
20231003,1645,1,CORNWALL
20231113,1345,1,CORNWALL
20231113,1515,1,CORNWALL
20231129,1815,1,CORNWALL
20231010,1315,1,CORNWALL
20231205,1105,2,CORNWALL
20231212,1330,1,CORNWALL
20231129,1715,3,CORNWALL
20231113,1235,2,CORNWALL
20231228,1705,1,CORNWALL
20231108,1045,2,CORNWALL
20231107,1050,2,CORNWALL
20231010,1345,1,CORNWALL
20231010,1350,1,CORNWALL
20230712,1250,1,CORNWALL
20230808,1635,1,CORNWALL
20231206,1115,2,CORNWALL
20231226,1500,1,CORNWALL
20231018,1330,2,CORNWALL
20231016,1525,1,CORNWALL
20231205,1145,1,CORNWALL
20231113,1115,3,CORNWALL
20231103,1430,1,CORNWALL
20230731,1345,1,CORNWALL
20231024,1745,2,CORNWALL
20231113,1535,1,CORNWALL
20231113,1110,1,CORNWALL
20231226,850,1,CORNWALL
20231031,1140,1,CORNWALL
20231113,1145,2,CORNWALL
20231113,1550,1,CORNWALL
20231113,1545,1,CORNWALL
20231113,1235,1,CORNWALL
20231108,1705,2,CORNWALL
20231114,1735,1,CORNWALL
20231113,1600,3,CORNWALL
20231204,1615,3,CORNWALL
20231113,1620,1,CORNWALL
20231024,1745,1,CORNWALL
20231109,1555,1,CORNWALL
20231113,1715,1,CORNWALL
20231212,1315,2,CORNWALL
20231114,1135,1,CORNWALL
20231114,1115,1,CORNWALL
20231113,1330,2,CORNWALL
20231226,1250,1,CORNWALL
20231113,1245,2,CORNWALL
20231213,1350,2,CORNWALL
20231115,1755,2,CORNWALL
20231117,945,2,CORNWALL
20231110,1300,1,CORNWALL
20231011,1325,1,CORNWALL
20231205,1805,1,CORNWALL
20231217,900,1,CORNWALL
20231228,1440,1,CORNWALL
20231226,1250,2,CORNWALL
20231110,1315,1,CORNWALL
20231128,1220,1,CORNWALL
20231113,1345,2,CORNWALL
20231112,905,1,CORNWALL
20231114,1115,3,CORNWALL
20231115,1745,1,CORNWALL
20231226,1430,1,CORNWALL
20231117,1540,1,CORNWALL
20231213,1605,1,CORNWALL
20231114,1315,2,CORNWALL
20231030,1115,1,CORNWALL
20231106,1735,1,CORNWALL
20231115,1700,1,CORNWALL
20231212,1115,1,CORNWALL
20231215,805,1,CORNWALL
20231024,1800,2,CORNWALL
20231030,1155,1,CORNWALL
20231106,1815,1,CORNWALL
20231106,1525,1,CORNWALL
20231106,1235,2,CORNWALL
20231106,1700,1,CORNWALL
20231115,1535,1,CORNWALL
20231113,1135,2,CORNWALL
20231114,1740,1,CORNWALL
20231226,1530,1,CORNWALL
20231226,1020,1,CORNWALL
20231128,1615,1,CORNWALL
20231222,1420,2,CORNWALL
20231106,1050,1,CORNWALL
20231030,1255,1,CORNWALL
20231114,1125,2,CORNWALL
20231106,1250,2,CORNWALL
20231210,1435,1,CORNWALL
20231114,1235,1,CORNWALL
20231109,1040,1,CORNWALL
20231208,1410,1,CORNWALL
20231107,1350,2,CORNWALL
20231120,1625,1,CORNWALL
20231214,1015,1,CORNWALL
20231107,1530,1,CORNWALL
20231107,1520,2,CORNWALL
20231120,1050,2,CORNWALL
20231226,905,1,CORNWALL
20231024,1800,1,CORNWALL
20231213,1725,1,CORNWALL
20231114,1530,2,CORNWALL
20231113,1525,2,CORNWALL
20231114,1620,2,CORNWALL
20231228,1240,1,CORNWALL
20231112,1500,1,CORNWALL
20231113,1545,2,CORNWALL
20231226,1040,2,CORNWALL
20231114,1735,2,CORNWALL
20231122,1720,1,CORNWALL
20231113,1555,2,CORNWALL
20231217,1340,1,CORNWALL
20231126,1010,1,CORNWALL
20231226,1505,1,CORNWALL
20231126,940,1,CORNWALL
20231114,1615,3,CORNWALL
20231027,1330,1,CORNWALL
20231226,1435,2,CORNWALL
20231017,1135,2,CORNWALL
20231022,1030,1,CORNWALL
20231022,1010,1,CORNWALL
20231022,1235,1,CORNWALL
20231022,1435,1,CORNWALL
20231022,1105,1,CORNWALL
20231227,1540,1,CORNWALL
20231226,810,2,CORNWALL
20231112,1235,1,CORNWALL
20231105,900,2,CORNWALL
20231220,1725,1,CORNWALL
20231109,940,1,CORNWALL
20231112,1230,1,CORNWALL
20231109,930,1,CORNWALL
20231206,1700,2,CORNWALL
20231020,1355,1,CORNWALL
20231115,1230,2,CORNWALL
20231108,1745,1,CORNWALL
20231114,1635,2,CORNWALL
20231208,900,2,CORNWALL
20231029,1320,1,CORNWALL
20231206,1125,2,CORNWALL
20231205,1130,1,CORNWALL
20231108,1045,1,CORNWALL
20231212,1615,1,CORNWALL
20231215,900,2,CORNWALL
20231226,810,1,CORNWALL
20231022,1315,2,CORNWALL
20231108,1705,1,CORNWALL
20231226,835,1,CORNWALL
20231230,915,1,CORNWALL
20231112,800,1,CORNWALL
20231109,1500,1,CORNWALL
20231110,1410,1,CORNWALL
20231022,1430,2,CORNWALL
20231210,1415,1,CORNWALL
20231129,1655,1,CORNWALL
20231108,1150,1,CORNWALL
20231022,825,1,CORNWALL
20231128,1540,1,CORNWALL
20231022,1420,1,CORNWALL
20231227,1700,1,CORNWALL
20231226,855,1,CORNWALL
20231116,1545,1,CORNWALL
20231129,1815,2,CORNWALL
20231029,1310,1,CORNWALL
20231213,1715,2,CORNWALL
20231116,1055,1,CORNWALL
20231116,1210,1,CORNWALL
20231127,1230,2,CORNWALL
20231108,1520,2,CORNWALL
20231201,1040,1,CORNWALL
20231011,1620,1,CORNWALL
20231116,1520,1,CORNWALL
20231217,850,1,CORNWALL
20231228,940,1,CORNWALL
20231122,1745,2,CORNWALL
20231024,1705,1,CORNWALL
20231120,1225,2,CORNWALL
20231222,805,2,CORNWALL
20231122,1825,1,CORNWALL
20231122,1110,2,CORNWALL
20231123,1215,1,CORNWALL
20231206,1640,2,CORNWALL
20231022,1025,1,CORNWALL
20231121,1250,1,CORNWALL
20231121,1345,1,CORNWALL
20231123,1420,1,CORNWALL
20231126,800,1,CORNWALL
20231024,1700,3,CORNWALL
20231205,1130,2,CORNWALL
20231217,1230,1,CORNWALL
20231120,1125,1,CORNWALL
20231122,1520,2,CORNWALL
20231120,1615,1,CORNWALL
20231121,1615,1,CORNWALL
20231121,1235,2,CORNWALL
20231121,1615,3,CORNWALL
20231205,1225,2,CORNWALL
20231108,1615,2,CORNWALL
20231116,1030,1,CORNWALL
20231212,1725,1,CORNWALL
20231226,1050,1,CORNWALL
20231119,1335,1,CORNWALL
20231203,1025,1,CORNWALL
20231116,1625,1,CORNWALL
20231121,1200,1,CORNWALL
20231018,1615,1,CORNWALL
20231119,1255,1,CORNWALL
20231213,1230,2,CORNWALL
20231227,1210,1,CORNWALL
20231116,1115,1,CORNWALL
20231203,910,1,CORNWALL
20231116,1710,1,CORNWALL
20231117,1430,1,CORNWALL
20231205,1800,1,CORNWALL
20231206,1210,2,CORNWALL
20231006,1010,2,CORNWALL
20231018,1635,2,CORNWALL
20231113,1045,1,CORNWALL
20231205,1540,1,CORNWALL
20231006,1340,1,CORNWALL
20231219,1105,2,CORNWALL
20231018,1735,1,CORNWALL
20231006,1335,1,CORNWALL
20231016,1050,2,CORNWALL
20231210,840,1,CORNWALL
20231108,1605,2,CORNWALL
20231016,1130,1,CORNWALL
20231205,1720,1,CORNWALL
20231123,1155,1,CORNWALL
20231006,1030,1,CORNWALL
20231213,1800,2,CORNWALL
20231203,1535,1,CORNWALL
20231206,1300,2,CORNWALL
20231126,1105,1,CORNWALL
20231212,1105,2,CORNWALL
20231213,1625,1,CORNWALL
20231127,1235,2,CORNWALL
20231114,1545,1,CORNWALL
20231213,1640,1,CORNWALL
20231113,1725,2,CORNWALL
20231205,1600,2,CORNWALL
20231115,1815,1,CORNWALL
20231128,1730,1,CORNWALL
20231017,1110,1,CORNWALL
20231127,1700,3,CORNWALL
20231213,1705,2,CORNWALL
20231220,1205,1,CORNWALL
20231017,1230,2,CORNWALL
20231224,1105,1,CORNWALL
20231212,1230,1,CORNWALL
20231017,1205,1,CORNWALL
20231023,1640,1,CORNWALL
20231017,1050,1,CORNWALL
20231117,1235,1,CORNWALL
20231226,1105,2,CORNWALL
20231127,1645,2,CORNWALL
20231022,1250,1,CORNWALL
20231203,1335,1,CORNWALL
20231112,1040,1,CORNWALL
20231122,1220,1,CORNWALL
20231119,1000,2,CORNWALL
20231227,1115,1,CORNWALL
20231215,1335,1,CORNWALL
20231214,1605,1,CORNWALL
20231004,1605,1,CORNWALL
20230821,1755,3,CORNWALL
20231011,1815,2,CORNWALL
20231226,1310,1,CORNWALL
20231207,1055,1,CORNWALL
20231117,1255,1,CORNWALL
20231120,1655,1,CORNWALL
20231214,950,1,CORNWALL
20231120,1055,1,CORNWALL
20231022,820,1,CORNWALL
20231231,940,1,CORNWALL
20231117,820,1,CORNWALL
20231121,1530,1,CORNWALL
20231128,1735,1,CORNWALL
20231217,905,1,CORNWALL
20231217,1400,1,CORNWALL
20231215,1235,1,CORNWALL
20231017,1555,2,CORNWALL
20231120,1150,2,CORNWALL
20231017,1605,1,CORNWALL
20231213,1635,2,CORNWALL
20231205,1520,1,CORNWALL
20231204,1335,1,CORNWALL
20231119,910,1,CORNWALL
20231210,1430,2,CORNWALL
20231228,1450,1,CORNWALL
20231120,1715,1,CORNWALL
20231017,1525,1,CORNWALL
20231122,1525,2,CORNWALL
20231201,940,1,CORNWALL
20231117,925,1,CORNWALL
20230731,1720,1,CORNWALL
20231017,1725,2,CORNWALL
20231228,1710,1,CORNWALL
20231226,1320,1,CORNWALL
20231113,1210,1,CORNWALL
20231115,1720,2,CORNWALL
20231117,1530,1,CORNWALL
20231217,815,1,CORNWALL
20231213,1225,2,CORNWALL
20231129,1130,3,CORNWALL
20231129,1105,2,CORNWALL
20231002,1520,1,CORNWALL
20231226,950,1,CORNWALL
20231226,1230,2,CORNWALL
20231113,1215,1,CORNWALL
20231008,1020,1,CORNWALL
20231128,1145,2,CORNWALL
20231009,1515,2,CORNWALL
20231002,1555,1,CORNWALL
20231113,1815,2,CORNWALL
20231227,1545,1,CORNWALL
20231128,1045,2,CORNWALL
20231002,1645,1,CORNWALL
20231002,1530,2,CORNWALL
20231205,1540,2,CORNWALL
20231205,1330,2,CORNWALL
20231226,805,2,CORNWALL
20231004,1055,1,CORNWALL
20231228,1650,1,CORNWALL
20231228,1135,1,CORNWALL
20231031,1625,1,CORNWALL
20231004,1245,1,CORNWALL
20230815,1330,2,CORNWALL
20231129,1615,3,CORNWALL
20231103,1010,2,CORNWALL
20231124,1235,1,CORNWALL
20231108,1105,2,CORNWALL
20231205,1525,2,CORNWALL
20231113,1335,2,CORNWALL
20231113,1635,1,CORNWALL
20231229,920,1,CORNWALL
20231214,1455,1,CORNWALL
20231127,1150,1,CORNWALL
20231219,1815,1,CORNWALL
20231213,1815,2,CORNWALL
20231103,1400,1,CORNWALL
20231127,1740,1,CORNWALL
20231103,1335,1,CORNWALL
20231004,1710,1,CORNWALL
20231004,1700,3,CORNWALL
20231213,1520,1,CORNWALL
20231013,920,1,CORNWALL
20231116,1020,1,CORNWALL
20231103,1235,1,CORNWALL
20231102,1500,1,CORNWALL
20231127,1615,2,CORNWALL
20231026,1210,1,CORNWALL
20231117,910,1,CORNWALL
20231119,1535,1,CORNWALL
20231117,1110,1,CORNWALL
20231206,1800,1,CORNWALL
20231228,1010,1,CORNWALL
20230822,1205,2,CORNWALL
20231205,1215,2,CORNWALL
20231016,1105,2,CORNWALL
20231124,1440,1,CORNWALL
20231018,1300,2,CORNWALL
20231214,1450,1,CORNWALL
20231210,1520,1,CORNWALL
20231019,1710,1,CORNWALL
20231002,1200,1,CORNWALL
20231220,1045,1,CORNWALL
20231215,830,2,CORNWALL
20231231,1310,1,CORNWALL
